MATRI	NOM_PRENOM	CLUB	ELO_CALCUL
83429	DOCQUIER SOPHIE	514	0
83500	PLUMET CAROLINE	514	0
83518	OST AUDREY	514	0
83534	MICHAUX ALICE	514	0
83615	FERON CHRISTOPHE	514	0
83623	BLANPAIN LYDERIC	514	0
83666	ESMANNE AUDREY	514	0
87696	HISMANS SANDRA	514	0
88595	ROGER LAURENT	514	0
89109	AUBRY ANDRE	514	0
89133	KELLNER JONATHAN	514	0
89184	VILLAIN FRANCIS	514	0
89796	SACLSMOLDER RICHARD	514	0
91987	DEPAMELAERE XAVIER	514	0
95087	PLUMET CHARLOTE	514	0
95109	CALOMME DAVID	514	0
79774	COLILLI LORENZO	514	0
79782	GURRERA MARCO	514	0
79804	PASTORELLI NICOLAS	514	0
79812	WEYMAERE VIVIAN	514	0
79944	CHARLIER BENOIT	514	0
59013	DEBLOCK GENEVIEVE	518	0
66095	DORMAL JEREMY	518	0
68853	DETTORI VICTOR	518	0
69060	COLINET PAULINE	518	0
69698	DANNEMARK THOMAS	518	0
71463	VANOUTSEL CHRISTOPHE	518	0
72664	DERUILLEER FABRICE	518	0
74942	KUNATH BENOIT	518	0
75949	CHAWAY D...	518	0
76546	WANIN MARC	518	0
80012	DETTORI GIACOMO	518	0
80594	VIGIN EDOUARD	518	0
80977	DAUVIN PIERRE	518	0
81639	VANCLEEMPUT ULRIK	518	0
83119	PIRARD ADRIEN	518	0
83291	LAVENNE FREDDY	518	0
83917	ERAUW PASCAL	518	0
84069	ALEZAR RAPHAEL	518	0
89630	ANDRE GAELLE	518	0
94447	NAESSENS MIRA	518	0
73598	VANDEWALLE DANIEL	518	0
55751	DUBART JEREMIE	521	0
56481	ADKHIS MEHDI	521	0
57908	REPICI CARLO	521	0
58882	BILLEMONT PIERRE	521	0
61867	BOURDON DANIEL	521	0
63223	SCHERPEREEL BENOIT	521	0
66516	RAVIART JEAN-CHRISTOPHE	521	0
66524	DEROULEZ DIMITRI	521	0
70475	POGGIOLINI GEORGES	521	0
83267	JENDREJAC THOMAS	521	0
84191	BOUCAUT JEAN-PAUL	521	0
84328	LERICHE KEVIN	521	0
84425	MARIANI CAMILLO	521	0
86461	KNADLA ADAM	521	0
88471	ANCIAUX THOMAS	521	0
89486	NAESSENS AURORE	521	0
91341	DETAEYE THIERRY	521	0
92096	MIDOL NICOLAS	521	0
92193	DUPARQUE PHILIPPE	521	0
62201	BATTEAUW VINCENT	521	0
70921	ALLARD ADRIEN	521	0
71111	BATON DENIS	521	0
71137	DROSSART JONATHAN	521	0
71153	FAWZI SIPIRIDON	521	0
71293	LECROART CHARLES-HENRI	521	0
88765	LECROART SIMON	521	0
71323	LEZY RONALD	521	0
75981	VANDENNIEWERNBROUCK JEOFF	521	0
76007	MUSEUR MADRICK	521	0
76503	DELAVALLEE JULIEN	521	0
57223	BLANCHARD PATRICE	523	0
79481	MUTTI LAURANNE	523	0
69736	SZAJDER JEAN-MARIE	532	0
82350	MALHERBE SOPHIE	532	0
82465	SZAJDER JEAN-FRANCOIS	532	0
68578	BRUNEAU HUGUETTE	533	0
70963	SCHMITZ FREDERIC	533	0
91162	GORLIER FRANCOIS	533	0
79022	DELEHOUZEE PATRICK	537	0
80217	HONOREZ GAUL	537	0
91740	MARTIN ANNAIS	537	0
76295	BRUYNINCKX KEVIN	537	0
56430	LAUWAERS FANNY	538	0
58904	D' ADDARIO MICHAEL	538	0
58971	GIGLIOTTI CARMELO	538	0
58998	HEYLIGEN MANU	538	0
60054	HOBE MATHIEU	538	0
62740	BOUTILLIER JEANNE-MARIE	538	0
64530	DEMAN GERARD	538	0
73580	SPLINGARD ODETTE	538	0
76481	WELLENS RENAUD	538	0
78417	BOLDRINI DAMIEN	538	0
78654	CHARLES MICHAEL	538	0
79561	CLERINCX SEBASTIEN	538	0
79731	GARIUP LAURENT	538	0
82490	NOEL EMILIE	538	0
84760	MARINO ELENA	538	0
86991	DERUYCK QUENTIN	538	0
87025	D'HAEYER LO'C	538	0
91090	RALET BEATRIX	538	0
92100	BOUTILLIER LAURE	538	0
92380	D' ADDARIO ALICIA	538	0
93807	RAONE JULIEN	538	0
66494	VANCOPPENOLLE FREDERIC	538	0
70505	DEWINTER QUENTIN	538	0
70351	BROCHARD XAVIER	538	0
76490	TAQUIN ISABELLE	538	0
63100	DEWINTER AUDE	538	0
79081	METALLO MICHELE	538	0
70998	LEONARD JEAN-MARTIN	539	0
79847	HENNEQUIN JEAN-CHRISTOPHE	539	0
80004	PIRSON MAURICE	539	0
92444	GEUVENS GUY	539	0
92517	SOBANTKA JOSEPH	539	0
92673	LECOMTE DANIEL	539	0
67521	SANTORO LORENZO	540	0
70556	LISONS DENIS	540	0
70718	DECHAINOIS JOHAN	540	0
70734	LEGRAND PHILIPPE	540	0
72508	VAN DE WOESTIJNE JACQUES	540	0
73962	KOVACS SOPHIE	540	0
73989	WILMOTTE ERIC	540	0
74357	DECHAINOIS KARL	540	0
74578	DEWAMME PATRICK	540	0
74608	D'ORTONA GIANCARLO	540	0
76848	DE WART JEAN-PAUL	540	0
78239	LISONS DAVID	540	0
80152	BASTIN JULIEN	540	0
80187	DUMONT DIMITRI	540	0
84409	DELFORGE MARCEL	540	0
90077	AERTS ERIC	540	0
95346	HULIN PASCAL	540	0
58556	NOWAK ROBIN	541	0
60801	PEETERS PAUL	541	0
74047	SAFFRE ANN	541	0
75353	LOSSIGNOL BINJAMIN	541	0
76252	LUFIN NICOLAS	541	0
77755	SAFFRE MICHAEL	541	0
80233	DEGRANSART JEAN-PHILPPE	541	0
81043	HENNAUT ROMAIN	541	0
83208	SAFFRE DAVID	541	0
84883	DELROISSE GEROME	541	0
85936	SAFFRE SOPHIE	541	0
88650	DEVENYNS CECILE	541	0
88790	MERCIER AURELIE	541	0
91049	BORGIES LOIC	541	0
92550	NOWAK GERALDINE	541	0
63231	BORGIES AURELIEN	541	0
88609	DE WITTE MATHIEU	541	0
63321	DUMONT NICOLAS	541	0
63436	JORION JEAN-PHILIPPE	541	0
90697	LECLERCQ ADRIEN	541	0
66974	BOXSTAEL DAMIEN	541	0
63240	STRUBBE FANNY	541	0
70611	DESLE QUENTIN	541	0
68896	HAUTRIVE QUENTIN	541	0
74217	VERBEKE M	541	0
74233	CARNIER A	541	0
79138	DESLE LOIC	541	0
71382	DE NOOSE JEAN-LUC	542	0
73440	LIETART CARINE	542	0
87092	DECAT RAPHAEL	542	0
93602	DUCRO NICOLAS	542	0
62677	ABID MALIK	542	0
66168	BAUDUIN MICHEL	542	0
67296	LAUNOIS Maël	542	0
67318	LESCUT Grégory	542	0
56812	ANDRE MICHAEL	543	0
56863	DE VOS PASCAL	543	0
56898	DUMONT JACQUES	543	0
60763	ZECCHIN FLAVIO	543	0
78221	HOYOIS CHRISTIAN	543	0
78476	DAUGE EMMANUEL	543	0
81744	LEONETTI QUENTIN	543	0
81779	PIERRET GIL	543	0
86908	HOYOIS MAXIME	543	0
88510	DEBRULLE MAELYSS	543	0
92304	HOYOIS BRICE	543	0
61816	MERCIER GUY	544	0
62464	ALPHONSE ALAIN	544	0
62928	CHEVALIER JEAN-LUC	544	0
79090	FOUBERT NICOLE	544	0
88692	ALAIMO BRUNO	545	0
88889	ZOUHAIR MOUNJI	545	0
91677	MOURTA DA KARIM	545	0
69612	DENEUMOSTIER YVES	546	0
69647	ROSAVIANI JULIEN	546	0
69906	MASSART PHILIPPE	546	0
55450	LEJEUNE RENAUD	601	0
55611	INFANTINO YVES	601	0
56421	BECHOUX OLIVIER	601	0
56472	BEAUMONT ANTHONY	601	0
57622	SOUMAGNE BRUNO	601	0
58076	DARDENNE BERTRAND	601	0
58602	JAMBLIN CLEMENT	601	0
58611	MATRAY GAUTIER	601	0
58637	GHIRION HUGO	601	0
58742	LEONARD DAMIEN	601	0
58751	GILLET PIERRE-LOUIS	601	0
59200	BECK CAROLINE	601	0
60119	PEIFFER JOE	601	0
60631	SEMAAN GAEL	601	0
60640	DUBOIS JEAN-FRANCOIS	601	0
61611	SMAL BENOIT	601	0
62871	VUE ALAIN	601	0
63088	INFANTINO VINCENT	601	0
65820	TEMMERMAN CHANTAL	601	0
66133	FRANCOIS MICHEL	601	0
68730	LOGNOUL MIREILLE	601	0
69833	DERULLE DAVID	601	0
69990	JAMBLIN CHARLOTTE	601	0
70203	DENIS VASSILY	601	0
72133	DOURCY STEVE	601	0
72222	YORK DAVID	601	0
74250	CLESSE SOPHIE	601	0
75795	HAMERS BERNARD	601	0
76104	MALPAS JEAN-MARIE	601	0
77534	GIOVANI BERNARD	601	0
79120	JAMBLIN GERALDINE	601	0
80586	CLAVIER ULRIK	601	0
80888	FRANCHELLA AXEL	601	0
81817	KEMPENEERS THOMAS	601	0
82074	LEMAIRE FREDERIC	601	0
82139	MATYSIK NICOLAS	601	0
83160	BABAZADEH YONA	601	0
84301	LEONARD GUILLAUME	601	0
84981	BRULS CHRISTOPHE	601	0
85073	BOEVINGER QUENTIN	601	0
85171	VAN SCHOR QUENTIN	601	0
85201	POKET CHRISTIAN	601	0
85243	D' ANDREA NICOLAS	601	0
86584	BABAZADEH SAMUEL	601	0
86606	HELLEBAUT YVES	601	0
86622	LEMAIRE LAURENT	601	0
86711	SCARANTINO GIOVANNI	601	0
86789	SOORS MICHEL	601	0
88048	AKIMANZI HUBERT	601	0
88269	NIYIGENA AIME	601	0
89079	FOISOR SABINA	601	0
89524	SMAL PAUL	601	0
89991	DEDRY LAURENT	601	0
90930	SMAL ISABELLE	601	0
91405	CHAPAUX BORIS	601	0
91880	GERMAY MARGAUX	601	0
91979	CSUTI RENAUD	601	0
92886	GABLER BERND	601	0
94137	DEHIN RENAUD	601	0
94498	PIRE OLIVIER	601	0
95435	MARQUES CARLOS	601	0
95729	PYPOS JEAN-FANCOIS	601	0
62758	GILIS PIERRE	601	0
62863	GOFFART PIERRE	601	0
63541	THIRION BENOIT	601	0
63380	PIROTTE VERONIQUE	601	0
72087	PIROTTE MAXIME	601	0
72141	KEMPENEERS BENJAMIN	601	0
72192	BERTEAU JEAN-MARC	601	0
75841	MOULIN DIDIER	601	0
76180	DERROITTE-BOUCQUIAU JUSTI	601	0
76716	HARDY ROGER	601	0
78506	BLAVIER CHARLY	601	0
77291	SALMON CEM	603	0
78581	LECLOUX THOMAS	603	0
82406	JACQUOT JEAN-BERNARD	603	0
84263	DEJANOVIC DEJAN	603	0
90166	GROSJEAN STEPHANE	603	0
90255	RODRIGUEZ LINO	603	0
92983	GIOVANELLI RENAUD	603	0
94765	BOUCHOUARI MOHAMED	603	0
78379	MARQUET BRYAN	603	0
87980	DELANNAY YVES	604	0
95869	SPROTEN ALEC	604	0
97110	SMEETS ANDY	604	0
97152	SMEETS SABRINA	604	0
97918	LERHO HUGO	604	0
97969	SCHOLL VANESSA	604	0
97993	SCHOLL CEDRIC	604	0
99058	SMEETS JEREMY	604	0
99139	SMEETS JOE	604	0
99619	DELLANAY MICHEL	604	0
97349	KEUTIENS ANTONY	604	0
97977	KEUTIENS MICHAEL	604	0
98701	SCHMITZ HEINRICH	604	0
97233	KAID ALMAR	604	0
98574	KLEIN FELIX	607	0
96776	TONNEAU CORENTIN	607	0
96750	SCHROEDER RAPHAEL	607	0
96733	SCHOEDER KEVIN	607	0
96245	NEUMANN JESSICA	607	0
96261	PHILIPPS CHARLOTTE	607	0
96229	MOGA CHRISTOPH	607	0
77569	MERGEAI CHRISTOPHE	607	0
79413	HANSEN HERVE	607	0
79448	WEBER PHILIPPE	607	0
96091	MARVET SOPHIE	607	0
94480	OENAL TIMUR	607	0
94820	CLOOTH SACHA	607	0
94960	CREMER FABIEN	607	0
95311	DEROANNE DAMIEN	607	0
95621	HANSEN CHRISTOPH	607	0
95630	HICK MANUEL	607	0
97217	BEYER SEBASTIAN	607	0
97225	MATHAR CHRISTIAN	607	0
97292	CHASSEGLU LUCAS	607	0
97446	NOTERMANS RENE	607	0
97713	MEYSTERS DANY	607	0
97853	SEBASTIAN YVONNE	607	0
98256	EMONTSGAST YVES	607	0
98965	HEUKEMES YORRIT	607	0
99201	LOO BORIS	607	0
99449	PIROT YANNICK	607	0
99589	SCHUMACHER WILLI	607	0
58581	DESTRUMENT GUILLAUME	609	0
58599	ZINZEN JOY	609	0
83640	GODBILLE LUDIVINE	609	0
66630	URBAIN Céline	609	0
75311	WILMAIN DIMITRI	609	0
69108	HESSENS PHILIPPE	613	0
73318	PANCZOSZAK DAMIEN	613	0
73342	DEGUISTI RAPHAEL	613	0
73369	AVALLONE CEDRIC	613	0
94552	ROME JULIEN	613	0
57240	DORTU ANNE	616	0
60721	DELMELLE DANIEL	616	0
66125	PEETERS YVAN	616	0
88935	COMPERE REGIS	616	0
57631	DUMONT GAETAN	618	0
60950	VAN BOUCHAUTE DANIELLE	618	0
80021	TOUSSAINT ERIC	618	0
87416	DRESSELAERS STEPHANE	618	0
91723	WIETKIN THOMAS	618	0
92991	LAENEN DANIEL	618	0
93041	DELMOTTE STEPHANE	618	0
94897	D'HEUR LEON	618	0
79146	NETTERSHEIM DAVID	619	0
87467	REGA MANUEL	619	0
93874	BLESSER CHRISTIAN	619	0
94773	BLEZER PIERRE.YVES	619	0
56197	BALAES GODEFROY	621	0
56944	MUZIEK DANIEL	621	0
56995	PINKERS JEAN	621	0
57061	MURAILLE VICTOR	621	0
57088	GADISSEUR OLIVIER	621	0
58033	RENARD FRANCOIS	621	0
58157	STEPIEN BRYAN	621	0
59218	MAHIS BRUNO	621	0
60305	CARNOY CEDRIC	621	0
61468	SAENEN CHRISTOPHER	621	0
61492	ZIMMER LIONEL	621	0
68241	HANNACHI BOUZID	621	0
68551	FOSSE ROMAIN	621	0
69213	BEHL TORSTEN	621	0
69248	FLEISCHER UWE	621	0
70815	POWROZNIK ANDRE	621	0
70874	GRIBOMONT JEROME	621	0
72338	COLSON ARNAUD	621	0
72397	HAUCHARD ARNAUD	621	0
75019	TRINH KIM	621	0
76945	YUNUS YARAS	621	0
78433	CAMBRON CEDRIC	621	0
78948	BOUTROY ALEXIS	621	0
79243	RISTIC ALEXANDRE	621	0
81221	LACROIX PIERRE	621	0
82481	GILLET CHRISTOPHE	621	0
86088	DEFOY YVES	621	0
86134	DECELLE SEBASTIEN	621	0
86525	MARCHAL JEAN-BAPTISTE	621	0
86746	WILLEMS GEOFFREY	621	0
86843	ROLAND JHON	621	0
86860	SOYEZ JESSICA	621	0
86932	LACROIX NANCY	621	0
87688	THIRION LAETITIA	621	0
88480	CAMBRON CELINE	621	0
91031	TRINH QUYNT-VI	621	0
91146	MASSAY ROMAIN	621	0
91863	SOYEZ LEON	621	0
67806	LAFOSSE Renaud	621	0
67849	PECRIAUX PHILIPPE	621	0
70335	BOUFFLETTE PAUL	621	0
78557	GUILLAUME JEAN-PHILIPPE	621	0
78565	LOMBARD WILLIAM	621	0
56731	VAN CAUWENBERGE GEORGES	622	0
62961	FRISSCHEN SEBASTIEN	622	0
67741	ALVAREZ MIGUEL	622	0
70289	SKULENER WLADIMIR	622	0
70769	DENIS ALAIN	622	0
70777	LONCIN MARCEL	622	0
77232	RIGON FREDDY	622	0
82627	SNAUWAERT CHRISTOPHE	622	0
82724	THIRION JORDAN	622	0
92029	GROSJEAN SEBASTIEN	622	0
92223	ROOMANS GREGORY	622	0
92827	FOURNIER PATRICE	622	0
95842	SALEMI GREGORY	622	0
91286	MERGELSBERG STEYN	622	0
60020	BJAMBAA MJAGAA	622	0
68144	GARDIER PIERRE	622	0
68187	BJAMBAA DORTCH	622	0
97047	WEY DIETER	623	0
97799	ARIMONT CHRISTOPHER	623	0
98477	VEITHEN ANDREAS	623	0
99759	ATTAL RAPHAEL	624	0
99686	ATTAL OLIVIER	624	0
96610	CREMER KATJA	624	0
96644	BERGMANS ANDRE	624	0
96695	BERGMANS PATRICK	624	0
96725	DOBBELSTEIN YVES	624	0
97004	VANSTREELS WIM	624	0
97021	BAUM CHRISTOPH	624	0
97055	BUHRLEN MARCEL	624	0
97594	CREMER JEAN MARIE	624	0
97632	RECKER CHRISTIAN	624	0
98493	POHL WERNER	624	0
98604	HOFFMANN MICHAEL	624	0
98639	LUDWIG MIKE	624	0
98892	HERMENS JURGEN	624	0
99279	CHASSEGLU YANIS	624	0
99392	PUZICKER MICHELE	624	0
99708	LASCHET STEFAN	624	0
99830	SCHNACKERS GABRIEL	624	0
99937	SCHNACKERS SEBASTIAN	624	0
98744	HERMENS JURGEN	624	0
97187	SCHMITZ CHRISTOPHER	624	0
97519	BERTRAM PHILIPPE	624	0
96539	BOLLIG STEFAN	624	0
96083	FLASCHEL THOMMY	624	0
96598	GROSVARLET PATRIK	624	0
96482	MERCK PATRICIA	624	0
96016	RUDOLPH MELVIN	624	0
96041	RUDOLPH THIEMO	624	0
97420	VANSTREELS RIK	624	0
96911	KOHNEN MANFRED	627	0
99635	REUTER STEPHAN	627	0
56707	BETSCH LENNY	631	0
61204	SCHNITZLER BERNARD	631	0
67954	AVERNA SEVERINE	631	0
81264	KLEINEN FREDERIC	631	0
85448	LEJEUNE JEREMY	631	0
86126	LENTZ JEAN-CLAUDE	631	0
89117	LAGASSE MARIE	631	0
91391	LAGASSE BENOIT	631	0
75272	PAULUS ADRIEN	631	0
76741	DI MARCO ORLANDO	631	0
76767	VAN LEEUW JULIEN	631	0
76775	PRUNIER LAURENT	631	0
76911	EVRARD MATHIEU	631	0
56367	DIBRA SALION	640	0
58645	FADANNI LAURENT	640	0
60348	NIZET DIDIER	640	0
61573	DECATOIRE LAURENT	640	0
62995	RENAUX DONAT	640	0
63118	VRIONIS GREGORY	640	0
64866	RUISSEAU MICHAEL	640	0
66478	GUBIN JONATHAN	640	0
66788	TANIER GAUTHIER	640	0
72052	EMERLLAHU BUJAR	640	0
72346	GOSET CHRISTOPHE	640	0
74861	PIRE ALAIN	640	0
75213	HENUZET RAPHAEL	640	0
75329	MOHR MARGAN	640	0
77186	DUBOIS GEOFFREY	640	0
78174	DELFERRIERE ALEXANDRE	640	0
84514	HARION ISABELLE	640	0
89052	BIDOUL ALAIN	640	0
89087	PIRE KEPHREN	640	0
89478	BERWAER FABRICE	640	0
89575	BONTEMPS MICHAEL	640	0
89842	FRAITURE CALORIO	640	0
89974	MARTIN SIMON	640	0
91235	ROCK CHRISTOPHE	640	0
92037	JOCKMANS JEOFFREY	640	0
92053	RENARD SEBASTIEN	640	0
92061	CHEVALIER JEAN-LOUIS	640	0
92509	RICHELET ARMAND	640	0
92568	MARTIN LAURENT	640	0
92801	MAGHFOUR ABDELKRIM	640	0
94668	CRAHAY VALENTIN	640	0
94714	LAFONTAINE AURELIE	640	0
63991	MAC CORD ANDREW	640	0
69396	ALIJA HABIB	640	0
68659	MAC CORD ALLAN	640	0
67199	MARTIN PIERRE	641	0
67237	SCHLECK MICHAEL	641	0
84336	DEFOSSA CLEMENT	641	0
84395	HANQUART SEBASTIEN	641	0
89125	MARTIN FRANCE	641	0
89249	SKA DAMIEN	641	0
67300	PAGGEN ANITA	642	0
84913	VANHOORNE FERNAND	643	0
88366	SPAGNOLO RINO	643	0
61093	SMEKENS BENOIT	644	0
61107	LOUIS GEORGES	644	0
61123	FRANCOIS ROGER	644	0
62936	LUMBA EMMANUEL	644	0
63045	MATHY DAVID	644	0
74331	BEAUJEAN ALBERT	644	0
74381	BROUCKMANS ALAN	644	0
74462	DELSAUTE CAMILLE	644	0
76040	DESMAELE VALERIE	644	0
74471	SADZOT THOMAS	644	0
65650	SMEKENS CELINE	644	0
74527	WYART ALBERT	644	0
78352	GUERRERO DAVID	644	0
75361	BAJRAKTARI FATMIR	645	0
75451	MURTEZI SAFET	645	0
75531	NEZIRI AVDI	645	0
75612	MEMETI REXHAIL	645	0
79677	ADAM MAURICE	646	0
79723	CROIBIEN JEAN-MARIE	646	0
79766	CASTELLI CALOGERO	646	0
72630	TIBO ANGELIQUE	646	0
37079	VANANDEROYE TOM	701	0
12556	BORK HEINZ	701	0
19631	SCHOOFS YVEN	703	0
37095	BARBIER MICHAEL	703	0
38547	POUNTOUS IGOR	703	0
51527	BUZI ARBEN	703	0
53082	DUCHATEAU YVES	703	0
14729	COENEN ERWIN	705	0
46647	PLAGHKI ARNE	705	0
55387	VOSTERS RIK	705	0
8761	BRAL ALEXANDER	708	0
17680	CUYVERS TOON	708	0
17728	LUYCKX KAREL	708	0
30511	VAN DE VELDE ALEXANDER	708	0
37826	BRAL PHILIPPE	708	0
37958	MERTENS THOMAS	708	0
37974	VAN DE VELDE CLAUDIA	708	0
38172	WILLEMS RIK	708	0
39047	HANEGREEFS DEBBIE	708	0
39586	TYTGAT MAARTEN	708	0
46736	PLESSERS JORIS	708	0
52973	DRIESSENS DIRK	708	0
57525	BLEYEN JORIS	708	0
12688	DIRIX PASCAL	708	0
12726	GIELEN BERT	708	0
12751	KOX MARIJKE	708	0
12785	MESORTEN KIM	708	0
12823	THIJS MRTIJN	708	0
14168	KOX VINCENT	708	0
28461	PERROTTI DANIELE	709	0
39926	VERDING STEVEN	709	0
12017	VERCAUTEREN LAURA	709	0
12025	SCHETZ MATHIAS	709	0
12084	VERCAUTEREN KEVIN	709	0
12131	SERVAES ROBBERT-JAN	709	0
12157	GELDERS SANNE	709	0
14907	MAURICE OLIVIER	712	0
26778	VERSLYPE GEERT	712	0
37940	IGNOUL LEON	712	0
39250	BAMPS JOURY	712	0
39811	MONDELAERS RAF	712	0
8516	SIODLAK STEF	713	0
8524	SIODLAK DAAN	713	0
8532	PENNY JONAS	713	0
8672	GAETHOFS KEVIN	713	0
8711	DE SCHEPPER KATLEEN	713	0
8737	DE LAERE ELINE	713	0
15369	NUTTIN HANS	713	0
17540	CORTHOUTS JORINDE	713	0
19275	DE SCHEPPER MAARTEN	713	0
19577	DE LAERE FILIP	713	0
23612	VAN DE VELDE GEERT	713	0
27308	MEEKERS ELISE	713	0
28797	REYNDERS TOM	713	0
38377	PENNY JENS	713	0
40673	CORTHOUTS JONAS	713	0
12165	HEIJERMANS NICK	713	0
12238	VAN ROOSBROECK SARA	713	0
8494	ESSERS KAREL	714	0
38415	CORNELISSEN BERNARD	714	0
44741	JAEKEN MARTIJN	714	0
8427	ARPACAY ATTILA	719	0
38482	MELUSSI RICCARDO	719	0
39861	TKACZ OLGA	719	0
57576	BROEDERS WILLY	719	0
1244	WIJNANTS DRIES	724	0
1325	WIJNANTS MAARTEN	724	0
1961	JACOBS GIJS	724	0
8303	BOONEN RALF	724	0
8371	CASTERMANS POL	724	0
12548	FRANCOIS VINCENT	724	0
12734	FRANCOIS GILLES	724	0
16691	ROSSEELS ALEXANDER	724	0
18112	VLIEGEN LIZE	724	0
20401	GERAERTS DAVID	724	0
25381	KELCHTERMANS JELTE	724	0
25496	HEIRMAN PETER	724	0
26204	VAN THIENEN RUUD	724	0
38466	FROYEN JORIS	724	0
39900	BRAUN THOMAS	724	0
40584	DRESCHERS DIRK	724	0
44806	SPOOR STAN	724	0
54887	BORCES DENNIS	724	0
57614	LUTS PIETER-JAN	724	0
18571	VANHOEF PHILIPPE	726	0
4456	DE RYCK PETER	727	0
14117	MAGERMAN GLENN	727	0
28932	SUHOJARSKAJA NATALIE	727	0
38016	CELIK SELCUK	727	0
38512	GELDERS BART	727	0
38563	GELDERS ROBERT	727	0
38644	HENCKAERTS BEATRICE	727	0
38652	WYREMBLEWSKI BOJAN	727	0
38814	HENCKAERTS DOMINIEK	727	0
54313	JANSSENS SYLVESTER	727	0
56219	CAPOZZA GIUSEPPE	727	0
8109	BARTOLI MASSIMO	732	0
43877	CEYSSENS KOEN	732	0
18961	BEHETS JOZEF	733	0
44164	POELMANS MARIO	733	0
12254	RAKHMETOV RAMIL	733	0
19160	BOULBAHAIEM MOHSA	735	0
8010	ESKES JORAN	736	0
38989	FERRO LUCA	736	0
39004	ROSSI SANDRO	736	0
39012	SARRAU JELLE	736	0
12840	JUYTEN DIDIER	736	0
24279	OSTLENDER ALFONS	737	0
6416	VOS VALENTIN	738	0
6459	WEYNS ROGER	738	0
6513	WEYNS WILLY	738	0
12416	RAMAKERS ERIC	738	0
67393	MARTENS ERIC	801	0
77577	SCHMIT FRANCIS	801	0
77364	BENIN LAURE	809	0
69493	GREVISSE JEAN	810	0
69566	DIDION NICOLAS	810	0
78441	LISMAN AMAURY	810	0
82881	GIOT NOUMI	810	0
84140	BACCUS MARIE	810	0
84522	CHARLIER ROLAND	810	0
86401	PHILIPPART FABIAN	810	0
72451	ANDRE GILLES	810	0
74616	LISMAN MATHIEU	810	0
58777	REIS JEROME	811	0
58785	CARETTE MATHIEU	811	0
82457	LECLRE VINCENT	811	0
83771	LEYDER ALPHONSE	811	0
92134	REIS JONATHAN	811	0
92657	DARGENT ERIC	811	0
62545	BODESSON THIBAULT	811	0
69426	ERNZER ALOYSE	811	0
69451	ROBERT ARNAUD	811	0
69485	DE BERNADI CHRISTOPHE	811	0
69574	BARREA CHRISTOPHE	811	0
83453	DIEUDONNE JEAN-MICHEL	812	0
96547	LAURENT RAPHAEL	812	0
96563	LEJEUNE LUC	812	0
96601	WALRAERT FABIENNE	812	0
96628	COLLARD FRANCOISE	812	0
96636	SIMON JEANNINE	812	0
65625	COLLARD JEAN-POL	813	0
80926	SCOUMAN VINCENT	813	0
83691	STOJANOV SVETLIN	813	0
89214	VAN DAMME AXEL	813	0
73571	VAN DAMME FREDERIC	813	0
59129	FRANCOIS JEROME	901	0
59161	SANA FRANCOIS	901	0
62057	HERMANS GUY	901	0
64017	LAHAUT MICHAEL	901	0
64254	DEWILLE JOHANN	901	0
64262	MERTENS VIVIEN	901	0
66648	MANET ERIC	901	0
69183	DAN JONGSMA	901	0
72150	FUSSEN JOELLE	901	0
75922	DOTREPPE GEOFFROY	901	0
83712	LAMBIOTTE RENAUD	901	0
84093	DEWANDRE THOMAS	901	0
84557	PETIT JULIEN	901	0
88901	FURNEMONT SEBASTIEN	901	0
89800	DUBOIS JEAN-ERIC	901	0
89885	DOTREPPE FABRICE	901	0
90000	VANDERMAEL DIMITRI	901	0
90395	COMPERE SEBASTIEN	901	0
90433	DRUET EMMANUEL	901	0
90514	LEJUSTE PIERRE-ANTOINE	901	0
90727	PEETERS ALEXANDRE	901	0
91324	LAMBERT SIMON	901	0
91812	PETITJEAN MICHEL	901	0
91821	WAUTELET MICHEL	901	0
92363	DEWANDRE ADRIEN	901	0
95389	DECOCK GUILLAUME	901	0
95443	RENSON JENNIFER	901	0
86185	BURLET OLIVIER	901	0
65102	BURLET CHRISTOPHE	901	0
69710	BERGER Catherine	901	0
66613	BERTRAND Miguel	901	0
73911	BERGER CHRISTIAN	901	0
76708	ENGELEN AUDREC	901	0
65960	NORMAND MARTINE	901	0
74535	NORMAND GUILLAUME	901	0
79626	ISTASSE DAVID	901	0
56685	MAZARAI MENTO	902	0
77194	DUTERME YVES	902	0
77437	MICHOTTE VINCENT	902	0
82988	GRIMAUDO FRANCO	902	0
82996	TEKIA JAMAL	902	0
87611	FELIX OLIVIEREON	902	0
85723	HUMBLET MYUNG	903	0
94196	AKYBAEV TIMOUR	903	0
94358	RENARD FABRICE	903	0
94439	LEDUIGOU JEAN-PIERRE	903	0
94536	LECERE MAILYS	903	0
94595	BAUDOUX DANIEL	903	0
61719	LISMAN PASCAL	906	0
64912	MARLIER MICHAEL	906	0
78085	SIMON MARTIN	906	0
78158	MARLIER STEPHANE	906	0
79359	CHARLIER CEDRIC	906	0
80322	BERTRAND VALENTIN	906	0
80683	NANA ABDELLATIF	906	0
82716	HOUILLON YANNICK	906	0
88838	MARLIER BENJAMIN	906	0
92681	TIELEMAN MICHAEL	906	0
93670	CHARLIER MAGALI	906	0
93700	MICHAUX HERVE	906	0
93718	DIEUDONNE KURT	906	0
60658	VAN KERKHOVEN MICHEL	907	0
67563	CONRAD WILLIAM	907	0
